"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
12,14123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,33.726,380,1,0,0.009902359565369,0,0,1,0,0,96
13,15123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.632,13,0,1,NA,0,0,1,1,0,97
13,15123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,10.668,59,1,0,0.00970867833300471,3,3,0,0,0,98
13,15123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.502,17,0,1,NA,0,0,1,1,0,99
13,15123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.237,59,1,0,0.00970867833300471,2,2,0,0,0,100
13,15123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.224,75,1,0,0.00928256113714221,0,0,1,1,0,101
13,15123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.55,75,1,0,0.00928256113714221,0,0,1,0,0,102
13,15123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,9.706,386,1,0,0.00982211176183967,0,0,1,1,0,103
13,15123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,31.385,386,1,0,0.00982211176183967,0,0,1,0,0,104
14,16123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.614,13,0,1,NA,0,0,1,1,0,105
14,16123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.237,57,1,0,0.00930220334628001,3,3,0,0,0,106
14,16123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.533,17,0,1,NA,0,0,1,1,0,107
14,16123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,10.022,57,1,0,0.00930220334628001,2,2,0,0,0,108
14,16123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.349,72,1,0,0.00939494415511244,0,0,1,1,0,109
14,16123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.934,72,1,0,0.00939494415511244,0,0,1,0,0,110
14,16123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.154,371,1,0,0.00982816443822471,0,0,1,1,0,111
14,16123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,32.314,371,1,0,0.00982816443822471,0,0,1,0,0,112
15,17123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.613,13,0,1,Inf,0,0,1,1,0,113
15,17123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,10.701,60,1,0,0.00919795125119294,3,3,0,0,0,114
15,17123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.489,18,0,1,NA,0,0,1,1,0,115
15,17123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,8.999,60,1,0,0.00919795125119294,2,2,0,0,0,116
15,17123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.221,76,1,0,0.00907590939039649,0,0,1,1,0,117
15,17123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.238,76,1,0,0.00907590939039649,0,0,1,0,0,118
15,17123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,9.831,390,1,0,0.00988952135906407,0,0,1,1,0,119
15,17123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,29.302,390,1,0,0.00988952135906407,0,0,1,0,0,120
16,18123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.596,13,0,1,NA,0,0,1,1,0,121
16,18123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,10.917,59,1,0,0.00991909225904422,3,3,0,0,0,122
16,18123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.518,17,0,1,NA,0,0,1,1,0,123
16,18123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.467,59,1,0,0.00991909225904422,2,2,0,0,0,124
16,18123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.224,75,1,0,0.00950459844406663,0,0,1,1,0,125
16,18123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.606,75,1,0,0.00950459844406663,0,0,1,0,0,126
16,18123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,9.77800000000001,387,1,0,0.00993985575652677,0,0,1,1,0,127
16,18123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,30.55,387,1,0,0.00993985575652677,0,0,1,0,0,128
17,19123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.628,14,0,1,NA,0,0,1,1,0,129
17,19123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.004,56,1,0,0.00976159150112094,3,3,0,0,0,130
17,19123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.551,19,0,1,NA,0,0,1,1,0,131
17,19123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.77,56,1,0,0.00976159150112094,2,2,0,0,0,132
17,19123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.34,71,1,0,0.00957766733448295,0,0,1,1,0,133
17,19123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,9.521,71,1,0,0.00957766733448295,0,0,1,0,0,134
17,19123,1000,2,"gaussian","fixed",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,0,0,NA,10.117,367,1,0,0.00983578207422559,0,0,1,1,0,135
17,19123,1000,2,"gaussian","linesearch",5e-04,0.2,1e-04,0.1,0.01,2000,0.5,1,7,0,NA,33.902,367,1,0,0.00983578207422559,0,0,1,0,0,136
18,20123,1000,2,"gaussian","fixed",5e-04,10,0.005,5,0.01,2000,0.5,1,0,0,NA,4.65,13,0,1,NA,0,0,1,1,0,137
18,20123,1000,2,"gaussian","linesearch",5e-04,10,0.005,5,0.01,2000,0.5,1,7,0,NA,11.198,60,1,0,0.00917306449304792,3,3,0,0,0,138
18,20123,1000,2,"gaussian","fixed",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,0,0,NA,4.505,17,0,1,NA,0,0,1,1,0,139
18,20123,1000,2,"gaussian","linesearch",5e-04,5,0.0025,2.5,0.01,2000,0.5,1,7,0,NA,9.254,60,1,0,0.00917306449304792,2,2,0,0,0,140
18,20123,1000,2,"gaussian","fixed",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,0,0,NA,5.395,76,1,0,0.00903142964234559,0,0,1,1,0,141
18,20123,1000,2,"gaussian","linesearch",5e-04,1,5e-04,0.5,0.01,2000,0.5,1,7,0,NA,8.8,76,1,0,0.00903142964234559,0,0,1,0,0,142
