"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
9,11123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,11501.707,1295,1,0,0.00994404174776164,0,0,1,0,0,72
10,12123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1385.143,2000,0,0,1862.5791288001,0,0,1,1,0,73
10,12123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,6143.41,432,1,0,0.0098385310106793,4,4,0,0,0,74
10,12123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,351.848999999999,70,1,0,0.00963094792979668,0,0,1,1,0,75
10,12123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,5612.242,432,1,0,0.0098385310106793,3,3,0,0,0,76
10,12123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,441.124,269,1,0,0.00973911366116637,0,0,1,1,0,77
10,12123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,3498.591,269,1,0,0.00973911366116637,0,0,1,0,0,78
10,12123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,962.075999999997,1355,1,0,0.00999102429428063,0,0,1,1,0,79
10,12123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,16630.535,1355,1,0,0.00999102429428063,0,0,1,0,0,80
11,13123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1406.664,2000,0,0,1909.95805145405,0,0,1,1,0,81
11,13123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,6412.904,432,1,0,0.0098165950692469,4,4,0,0,0,82
11,13123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,359.387999999999,72,1,0,0.00942337953217143,0,0,1,1,0,83
11,13123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,5855.165,432,1,0,0.0098165950692469,3,3,0,0,0,84
11,13123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,446.487999999999,269,1,0,0.00971772887650043,0,0,1,1,0,85
11,13123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,3807.717,269,1,0,0.00971772887650043,0,0,1,0,0,86
11,13123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,987.666000000001,1355,1,0,0.00996834049991678,0,0,1,1,0,87
11,13123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,17626.456,1355,1,0,0.00996834049991678,0,0,1,0,0,88
12,14123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1365.359,2000,0,0,1875.23320557268,0,0,1,1,0,89
12,14123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,5333.572,417,1,0,0.00989366837050543,4,4,0,0,0,90
12,14123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,343.901,70,1,0,0.00946532055010574,0,0,1,1,0,91
12,14123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,4843.291,417,1,0,0.00989366837050543,3,3,0,0,0,92
12,14123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,440.195,260,1,0,0.0096862365722977,0,0,1,1,0,93
12,14123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,2731.223,260,1,0,0.0096862365722977,0,0,1,0,0,94
12,14123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,926.362000000001,1309,1,0,0.00997579761901886,0,0,1,1,0,95
12,14123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,12858.567,1309,1,0,0.00997579761901886,0,0,1,0,0,96
13,15123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1392.53,2000,0,0,1909.18473508417,0,0,1,1,0,97
13,15123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,5271.093,420,1,0,0.00986136805274881,4,4,0,0,0,98
13,15123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,341.916,71,1,0,0.00964460140585532,0,0,1,1,0,99
13,15123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,4776.178,420,1,0,0.00986136805274881,3,3,0,0,0,100
13,15123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,444.256000000001,261,1,0,0.00993793811312799,0,0,1,1,0,101
13,15123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,2628.068,261,1,0,0.00993793811312799,0,0,1,0,0,102
13,15123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,928.51,1318,1,0,0.0099636866254515,0,0,1,1,0,103
13,15123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,12151.862,1318,1,0,0.0099636866254515,0,0,1,0,0,104
14,16123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1416.866,2000,0,0,1883.81192400742,0,0,1,1,0,105
14,16123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,5441.081,422,1,0,0.00984082843865836,4,4,0,0,0,106
14,16123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,344.789,71,1,0,0.00970223848215085,0,0,1,1,0,107
14,16123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,4928.223,422,1,0,0.00984082843865836,3,3,0,0,0,108
14,16123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,441.950999999999,262,1,0,0.00998708687972655,0,0,1,1,0,109
14,16123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,2703.629,262,1,0,0.00998708687972655,0,0,1,0,0,110
14,16123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,952.312,1324,1,0,0.00997853203320259,0,0,1,1,0,111
14,16123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,12107.46,1324,1,0,0.00997853203320259,0,0,1,0,0,112
15,17123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1420.201,2000,0,0,1911.72795456376,0,0,1,1,0,113
15,17123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,6192.219,426,1,0,0.00984841962445285,4,4,0,0,0,114
15,17123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,357.670000000001,71,1,0,0.00987632315727827,0,0,1,1,0,115
15,17123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,5660.94,426,1,0,0.00984841962445285,3,3,0,0,0,116
15,17123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,442.407999999999,265,1,0,0.00983099617605826,0,0,1,1,0,117
15,17123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,3445.463,265,1,0,0.00983099617605826,0,0,1,0,0,118
15,17123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,971.934000000001,1337,1,0,0.00995107289838992,0,0,1,1,0,119
